"id" "name" "terminalName" "lat" "long" "installed" "locked" "installDate" "removalDate" "temporary" "nbBikes" "nbEmptyDocks" "nbDocks"
"214" "Endsleigh Gardens, Euston" "001079" "51.52683806" "-0.130504336" "true" "false" "1279537200000" "" "false" "16" "16" "32"
"215" "Moorfields, Moorgate" "001092" "51.51906932" "-0.088285377" "true" "false" "1279537380000" "" "false" "53" "0" "54"
"216" "Old Brompton Road, South Kensington" "003479" "51.49094565" "-0.181190899" "true" "false" "1279537920000" "" "false" "3" "27" "30"
"217" "Wormwood Street, Liverpool Street" "002587" "51.51615461" "-0.082422399" "true" "false" "1279538040000" "" "false" "12" "3" "16"
"218" "St. Luke's Church, Chelsea" "003486" "51.48971651" "-0.170194408" "true" "false" "1279543740000" "" "false" "12" "8" "20"
"219" "Bramham Gardens, Earl's Court" "001183" "51.49016361" "-0.19039362" "true" "false" "1279545900000" "" "false" "12" "17" "29"
"220" "Chelsea Green, Chelsea" "001179" "51.49066456" "-0.166485083" "true" "false" "1279546320000" "" "false" "14" "13" "27"
"221" "Horseferry Road, Westminster" "001170" "51.49481649" "-0.13045856" "true" "false" "1279552200000" "" "false" "8" "8" "16"
"222" "Knightsbridge, Hyde Park" "001101" "51.50275704" "-0.155349725" "true" "false" "1279614120000" "" "false" "29" "14" "43"
"223" "Rodney Road , Walworth" "003481" "51.49148474" "-0.090220911" "true" "false" "1279614420000" "" "false" "1" "23" "24"
"224" "Whiteley's, Bayswater" "001150" "51.51476963" "-0.188129731" "true" "false" "1279615020000" "" "false" "8" "8" "16"
"225" "Notting Hill Gate Station, Notting Hill" "001182" "51.50935342" "-0.196422" "true" "false" "1279616280000" "" "false" "0" "30" "30"
"226" "Charles II Street, West End" "003488" "51.50844614" "-0.131961389" "true" "false" "1279616520000" "" "false" "23" "1" "24"
"227" "Great Percy Street, Clerkenwell" "003470" "51.52891573" "-0.115480888" "true" "false" "1279616700000" "" "false" "0" "23" "23"
"228" "St. James's Square, St. James's" "001067" "51.50742485" "-0.134621209" "true" "false" "1279616880000" "" "false" "21" "18" "40"
"229" "Whitehall Place, Strand" "001151" "51.50654321" "-0.123179697" "true" "false" "1279617780000" "" "false" "21" "2" "24"
"230" "Poured Lines, Bankside" "001144" "51.50669284" "-0.103137426" "true" "false" "1279618020000" "" "false" "21" "9" "31"
"231" "Queen's Gate (Central), South Kensington" "001089" "51.49396755" "-0.17873226" "true" "false" "1279622820000" "" "false" "11" "20" "31"
"232" "Carey Street, Holborn" "001139" "51.51501025" "-0.112753217" "true" "false" "1279623240000" "" "false" "14" "1" "16"
"233" "Pall Mall East, West End" "001153" "51.50777049" "-0.130699733" "true" "false" "1279624260000" "" "false" "22" "0" "22"
"234" "Liverpool Road (N1 Centre), Angel" "001081" "51.53450449" "-0.106992706" "true" "false" "1279624680000" "" "false" "16" "7" "24"
"235" "Kennington Road  , Vauxhall" "001154" "51.49571828" "-0.110889274" "true" "false" "1279625640000" "" "false" "14" "22" "36"
"236" "Fashion Street, Whitechapel" "003483" "51.51838043" "-0.073438925" "true" "false" "1279625940000" "" "false" "17" "13" "30"
"237" "Dock Street, Wapping" "003467" "51.5097860151" "-0.0681619805156" "true" "false" "1279799040000" "" "false" "11" "18" "30"
"238" "Frampton Street, Paddington" "001099" "51.5233534" "-0.175116099" "true" "false" "1279627920000" "" "false" "17" "15" "32"
"239" "Warren Street Station, Euston" "001090" "51.52443845" "-0.138019439" "true" "false" "1279628160000" "" "false" "23" "3" "26"
"240" "Colombo Street, Southwark" "003472" "51.50545935" "-0.10569204" "true" "false" "1279628280000" "" "false" "1" "12" "14"
"242" "Beaumont Street, Marylebone" "003482" "51.52200801" "-0.151359288" "true" "false" "1279628640000" "" "false" "1" "22" "23"
"243" "Gloucester Street, Pimlico" "001103" "51.49096258" "-0.139625122" "true" "false" "1279628940000" "" "false" "2" "23" "25"
"244" "Earnshaw Street , Covent Garden" "001145" "51.51611887" "-0.128585022" "true" "false" "1279629240000" "" "false" "12" "5" "18"
"245" "Grosvenor Road, Pimlico" "001140" "51.4853572" "-0.142207481" "true" "false" "1279629660000" "" "false" "6" "23" "29"
"246" "Berry Street, Clerkenwell" "001159" "51.52285301" "-0.099994052" "true" "false" "1279639740000" "" "false" "26" "15" "41"
"247" "St. John's Wood Church, The Regent's Park" "001091" "51.530052" "-0.168314" "true" "false" "1279639920000" "" "false" "14" "36" "50"
"248" "Triangle Car Park, Hyde Park" "001088" "51.50645179" "-0.170279555" "true" "false" "1279640160000" "" "false" "6" "20" "27"
"249" "Harper Road, The Borough" "001137" "51.49859784" "-0.096191134" "true" "false" "1279640400000" "" "false" "13" "29" "42"
"250" "Royal Avenue 1, Chelsea" "003440" "51.489932" "-0.162727" "true" "false" "1279641000000" "" "false" "8" "1" "10"
"251" "Brushfield Street, Liverpool Street" "001161" "51.518908" "-0.079249" "true" "false" "1279700160000" "" "false" "20" "11" "34"
"252" "Jubilee Gardens, South Bank" "001111" "51.5046364" "-0.116542278" "true" "false" "1279700640000" "" "false" "22" "6" "30"
"253" "Shoreditch Park, Hoxton" "001051" "51.53404294" "-0.086379717" "true" "false" "1279700820000" "" "false" "0" "30" "30"
"254" "Chadwell Street, Angel" "003471" "51.53051587" "-0.106408455" "true" "false" "1279700940000" "" "false" "0" "18" "18"
"255" "Clifton Road, Maida Vale" "001147" "51.52557531" "-0.179592915" "true" "false" "1279702560000" "" "false" "3" "19" "22"
"256" "Houghton Street, Strand" "003484" "51.51362054" "-0.116764211" "true" "false" "1279708020000" "" "false" "10" "5" "15"
"257" "Westminster University, Marylebone" "001194" "51.52248185" "-0.154907218" "true" "false" "1279708140000" "" "false" "2" "13" "16"
"258" "Kensington Gore, Knightsbridge" "001193" "51.50143293" "-0.178656971" "true" "false" "1279708380000" "" "false" "14" "9" "23"
"260" "Broadwick Street, Soho" "003489" "51.5136846" "-0.135580879" "true" "false" "1279711020000" "" "false" "16" "2" "18"
"261" "Princes Square, Bayswater" "003491" "51.5134891" "-0.191351186" "true" "false" "1279711200000" "" "false" "0" "15" "15"
"262" "LSBU (Borough Road), Elephant & Castle" "001095" "51.49874469" "-0.103132904" "true" "false" "1279711620000" "" "false" "33" "1" "35"
"263" "St. Mary Axe, Aldgate" "001184" "51.51422502" "-0.080660083" "true" "false" "1279712160000" "" "false" "20" "1" "21"
"264" "Tysoe Street, Clerkenwell" "001146" "51.52644342" "-0.109256828" "true" "false" "1279712520000" "" "false" "14" "4" "20"
"265" "Southwick Street, Paddington" "003490" "51.51595344" "-0.169249375" "true" "false" "1279714320000" "" "false" "0" "16" "17"
"266" "Queen's Gate (North), Kensington" "001204" "51.50102668" "-0.180246101" "true" "false" "1279714560000" "" "false" "8" "33" "41"
"267" "Regency Street, Westminster" "001155" "51.49206037" "-0.132224622" "true" "false" "1279714740000" "" "false" "11" "11" "22"
"268" "Belgrave Road, Victoria" "001087" "51.49320445" "-0.144132875" "true" "false" "1279714920000" "" "false" "15" "14" "29"
"269" "Empire Square, The Borough" "001209" "51.50082346" "-0.089740764" "true" "false" "1279715100000" "" "false" "24" "21" "46"
"270" "Kennington Lane Rail Bridge, Vauxhall" "001190" "51.4863434" "-0.122492418" "true" "false" "1279720380000" "" "false" "4" "26" "31"
"271" "London Zoo,  The Regent's Park" "001136" "51.53583617" "-0.156285395" "true" "false" "1279720920000" "" "false" "9" "23" "32"
"272" "Baylis Road, Waterloo" "001133" "51.50144456" "-0.110699309" "true" "false" "1279721220000" "" "false" "15" "2" "22"
"273" "Belvedere Road, South Bank" "001186" "51.50613324" "-0.114686385" "true" "false" "1279721400000" "" "false" "31" "7" "38"
"274" "Warwick Road, Olympia" "001134" "51.49671237" "-0.20528437" "true" "false" "1279721580000" "" "false" "16" "19" "36"
"275" "Barbican Centre, Barbican" "001191" "51.52004497" "-0.092176447" "true" "false" "1279721880000" "" "false" "19" "0" "19"
"276" "Lower Thames Street, Monument" "001098" "51.50930161" "-0.084985356" "true" "false" "1279723200000" "" "false" "24" "0" "24"
"277" "Kensington Church Street, Kensington" "001143" "51.50315739" "-0.191496313" "true" "false" "1279723320000" "" "false" "5" "11" "17"
"278" "Tooley Street, Bermondsey" "001142" "51.5034938" "-0.07962099" "true" "false" "1279723500000" "" "false" "11" "5" "17"
"279" "North Wharf Road, Paddington" "001108" "51.51862243" "-0.176645823" "true" "false" "1279723740000" "" "false" "1" "24" "25"
"280" "Royal Avenue 2, Chelsea" "003462" "51.490083" "-0.162418" "true" "false" "1279726440000" "" "false" "9" "1" "10"
"281" "Smith Square, Westminster" "003480" "51.49580589" "-0.127575233" "true" "false" "1279726620000" "" "false" "12" "5" "18"
"282" "Royal London Hospital, Whitechapel" "001077" "51.51906446" "-0.059642081" "true" "false" "1279726980000" "" "false" "15" "27" "42"
"284" "Lambeth North Station, Waterloo" "001117" "51.49914063" "-0.112031483" "true" "false" "1279727580000" "" "false" "4" "16" "20"
"286" "St. John's Wood Road, St. John's Wood" "001187" "51.5272947" "-0.174653609" "true" "false" "1279727880000" "" "false" "0" "35" "35"
"287" "Bedford Way, Bloomsbury" "001156" "51.52367314" "-0.128377673" "true" "false" "1279728060000" "" "false" "7" "16" "23"
"288" "Elizabeth Bridge, Victoria" "001138" "51.49236962" "-0.147478734" "true" "false" "1279793820000" "" "false" "31" "3" "34"
"289" "South Audley Street, Mayfair" "003493" "51.50923022" "-0.151296092" "true" "false" "1279794060000" "" "false" "12" "2" "15"
"290" "Winsland Street, Paddington" "003496" "51.51678023" "-0.175488803" "true" "false" "1279795140000" "" "false" "1" "12" "15"
"291" "Claverton Street, Pimlico" "001135" "51.48483991" "-0.138089062" "true" "false" "1279800420000" "" "false" "13" "18" "32"
"292" "Montpelier Street, Knightsbridge" "001206" "51.49888404" "-0.165471605" "true" "false" "1279800600000" "" "false" "11" "5" "16"
"293" "Kensington Olympia Station, Olympia" "001214" "51.49815779" "-0.209494128" "true" "false" "1279800780000" "" "false" "0" "25" "25"
"294" "St. George's Square, Pimlico" "001195" "51.488226" "-0.135635511" "true" "false" "1279800900000" "" "false" "11" "5" "16"
"295" "Swan Street, The Borough" "001216" "51.50029631" "-0.092762704" "true" "false" "1279801080000" "" "false" "2" "25" "27"
"296" "Knaresborough Place, Earl's Court" "200069" "51.49363156" "-0.190603326" "true" "false" "1377258960000" "" "false" "5" "13" "18"
"297" "Geraldine Street, Elephant & Castle" "003498" "51.49612799" "-0.106000855" "true" "false" "1279801560000" "" "false" "8" "8" "17"
"298" "Curlew Street, Shad Thames" "001213" "51.50227992" "-0.074189225" "true" "false" "1279805640000" "" "false" "1" "20" "21"
"299" "Vincent Square, Westminster" "001196" "51.49398524" "-0.136928582" "true" "false" "1279808160000" "" "false" "6" "11" "19"
"300" "Serpentine Car Park, Hyde Park" "001217" "51.50501351" "-0.172729559" "true" "false" "1279808700000" "" "false" "0" "16" "16"
"301" "Marylebone Lane, Marylebone" "001152" "51.51475963" "-0.148105415" "true" "false" "1279809000000" "" "false" "20" "4" "24"
"302" "Putney Pier, Wandsworth" "003492" "51.466907" "-0.216573" "true" "false" "1279812360000" "" "false" "25" "3" "28"
"303" "Albert Gate, Hyde Park" "001132" "51.50295379" "-0.158456089" "true" "false" "1279812720000" "" "false" "19" "9" "28"
"304" "Cumberland Gate, Hyde Park" "001149" "51.51211869" "-0.16209757" "true" "false" "1279813380000" "" "false" "0" "20" "20"
"305" "Kennington Lane Tesco, Vauxhall" "001168" "51.48677988" "-0.115853961" "true" "false" "1279815900000" "" "false" "10" "5" "15"
"306" "Rathbone Street, Fitzrovia " "003497" "51.51816295" "-0.135025698" "true" "false" "1279816260000" "" "false" "15" "1" "16"
"307" "Black Lion Gate, Kensington Gardens" "001157" "51.50990837" "-0.187842717" "true" "false" "1279816500000" "" "false" "0" "22" "24"
"308" "Long Lane , Bermondsey" "001189" "51.49907558" "-0.085666316" "true" "false" "1279816740000" "" "false" "2" "18" "20"
"309" "Embankment (Savoy), Strand" "001192" "51.50963123" "-0.119047563" "true" "false" "1279875060000" "" "false" "21" "19" "41"
"310" "Black Prince Road, Vauxhall" "001205" "51.4908679" "-0.116911864" "true" "false" "1279879560000" "" "false" "14" "5" "19"
"312" "Grove End Road, St. John's Wood" "001130" "51.53088935" "-0.176770502" "true" "false" "1279880340000" "" "false" "0" "20" "20"
"313" "Wells Street, Fitzrovia " "003495" "51.51734403" "-0.138072691" "true" "false" "1279880520000" "" "false" "28" "10" "38"
"314" "Tyers Gate, Bermondsey" "003485" "51.50088934" "-0.083159352" "true" "false" "1279884480000" "" "false" "29" "6" "36"
"315" "The Tennis Courts, The Regent's Park" "001199" "51.52536703" "-0.153463612" "true" "false" "1279884660000" "" "false" "10" "5" "16"
"316" "Cardinal Place, Victoria" "000968" "51.49768448" "-0.141943703" "true" "false" "1279884840000" "" "false" "9" "14" "24"
"317" "Dickens Square, Borough" "001208" "51.49679128" "-0.093913472" "true" "false" "1279885080000" "" "false" "7" "25" "32"
"318" "Sackville Street, Mayfair" "001197" "51.51004801" "-0.138846453" "true" "false" "1279885320000" "" "false" "15" "2" "18"
"320" "Queen Mother Sports Centre, Victoria" "001148" "51.49357351" "-0.139956043" "true" "false" "1279890840000" "" "false" "20" "6" "26"
"321" "Bermondsey Street, Bermondsey" "002637" "51.49785559" "-0.081608045" "true" "false" "1279891020000" "" "false" "16" "8" "24"
"322" "Palissy Street, Shoreditch" "003502" "51.526293" "-0.073955" "true" "false" "1279891920000" "" "false" "11" "15" "26"
"323" "Clifton Street, Shoreditch" "003501" "51.523196" "-0.083067" "true" "false" "1279892040000" "" "false" "24" "0" "24"
"324" "Ontario Street, Elephant & Castle" "001200" "51.49652013" "-0.101384068" "true" "false" "1279894920000" "" "false" "13" "1" "15"
"325" "St. Martin's Street, West End" "001158" "51.50908747" "-0.129697889" "true" "false" "1279896660000" "" "false" "8" "10" "18"
"326" "Graham Street, Angel" "001131" "51.53266186" "-0.099981142" "true" "false" "1279896840000" "" "false" "0" "26" "26"
"327" "New North Road 1, Hoxton" "001128" "51.53095" "-0.085603" "true" "false" "1280133420000" "" "false" "4" "18" "22"
"328" "New North Road 2, Hoxton" "002641" "51.53114" "-0.086016" "true" "false" "1280133540000" "" "false" "3" "19" "22"
"329" "Prince Albert Road, The Regent's Park" "002636" "51.53589283" "-0.160854428" "true" "false" "1280133720000" "" "false" "1" "23" "24"
"330" "Eastbourne Mews, Paddington" "001203" "51.51641749" "-0.179135079" "true" "false" "1280141280000" "" "false" "4" "30" "34"
"331" "Bunhill Row, Moorgate" "001211" "51.52085887" "-0.089887855" "true" "false" "1280141460000" "" "false" "30" "0" "30"
"332" "Nevern Place, Earl's Court" "001210" "51.49334336" "-0.194757949" "true" "false" "1280142360000" "" "false" "13" "7" "20"
"333" "Palace Gardens Terrace, Notting Hill" "002633" "51.50860544" "-0.193764092" "true" "false" "1280142540000" "" "false" "2" "35" "37"
"334" "Concert Hall Approach 1, South Bank" "002635" "51.505044" "-0.115851" "true" "false" "1280147580000" "" "false" "9" "1" "10"
"335" "Tavistock Street, Covent Garden" "001207" "51.51196803" "-0.120718759" "true" "false" "1280152560000" "" "false" "19" "14" "33"
"336" "Concert Hall Approach 2, South Bank" "001212" "51.504942" "-0.115533" "true" "false" "1280152800000" "" "false" "14" "4" "18"
"337" "Pembridge Villas, Notting Hill" "002589" "51.51108452" "-0.197524944" "true" "false" "1280153100000" "" "false" "0" "16" "16"
"338" "Wellington Street , Strand" "001202" "51.51175646" "-0.119643424" "true" "false" "1280158740000" "" "false" "13" "1" "15"
"339" "Risinghill Street, Angel" "001127" "51.5333196" "-0.111781191" "true" "false" "1280160600000" "" "false" "11" "14" "25"
"340" "Bank of England Museum, Bank" "001201" "51.51444134" "-0.087587447" "true" "false" "1280248620000" "" "false" "15" "0" "16"
"341" "Craven Street, Strand" "001160" "51.50810309" "-0.12602103" "true" "false" "1280222160000" "" "false" "12" "8" "21"
"343" "London Zoo Car Park, The Regent's Park" "001188" "51.53692216" "-0.150181444" "true" "false" "1280224260000" "" "false" "7" "29" "36"
"344" "Goswell Road (City Uni), Finsbury" "001222" "51.528246" "-0.10102611" "true" "false" "1280226120000" "" "false" "1" "15" "17"
"345" "Flood Street, Chelsea" "001218" "51.48802358" "-0.166878535" "true" "false" "1280229720000" "" "false" "29" "3" "33"
"347" "Lower Marsh, Waterloo" "001219" "51.50013942" "-0.113936001" "true" "false" "1283762460000" "" "false" "15" "1" "17"
"348" "Grosvenor Square, Mayfair" "010627" "51.51217033" "-0.150481272" "true" "false" "1284540540000" "" "false" "16" "0" "17"
"349" "St. George Street, Mayfair" "001221" "51.51196" "-0.142783033" "true" "false" "1284543120000" "" "false" "17" "0" "18"
"350" "Queen's Gate, Kensington Gardens" "001231" "51.5017154373867" "-0.1798541843891" "true" "false" "1285756260000" "" "false" "0" "19" "21"
"351" "Macclesfield Rd, St Lukes" "001226" "51.529423" "-0.097122" "true" "false" "1286790480000" "" "false" "8" "19" "28"
"352" "Vauxhall Street, Vauxhall" "001224" "51.486965" "-0.116625" "true" "false" "1286796360000" "" "false" "15" "4" "19"
"353" "Greycoat Street , Westminster" "010623" "51.49459148" "-0.134234258" "true" "false" "1287652080000" "" "false" "14" "1" "17"
"354" "Northumberland Avenue, Strand" "001097" "51.506767" "-0.123702" "true" "false" "" "" "false" "37" "0" "37"
"355" "Oval Way, Vauxhall" "002694" "51.486575" "-0.117286" "true" "false" "1287752460000" "" "false" "11" "10" "21"
"356" "South Kensington Station, South Kensington" "002685" "51.494412" "-0.173881" "true" "false" "1288009080000" "" "false" "0" "15" "15"
"357" "Howland Street, Fitzrovia" "002691" "51.520994" "-0.139016" "true" "false" "1288092420000" "" "false" "30" "0" "30"
"359" "Butler Place, Westminster" "002662" "51.49782999" "-0.135440826" "true" "false" "1288950960000" "" "false" "9" "7" "18"
"360" "Howick Place, Westminster" "002666" "51.49675303" "-0.138733562" "true" "false" "1288958160000" "" "false" "8" "19" "27"
"361" "Waterloo Station 2, Waterloo" "002692" "51.50391973" "-0.11342629" "true" "false" "1291902600000" "" "false" "10" "44" "55"
"362" "Royal College Street, Camden Town" "002686" "51.536264" "-0.133952" "true" "false" "1290080220000" "" "false" "11" "45" "57"
"363" "Lord's, St. John's Wood" "002665" "51.5291212008901" "-0.171185284853" "true" "false" "1289911800000" "" "false" "14" "10" "24"
"364" "Alfred Place, Bloomsbury" "003507" "51.519656" "-0.132339" "true" "false" "1290080640000" "" "false" "40" "1" "41"
"365" "City Road, Angel" "002690" "51.530344" "-0.100168" "true" "false" "1290603600000" "" "false" "29" "17" "47"
"366" "Millennium Hotel, Mayfair" "001230" "51.5109192966489" "-0.1511263847351" "true" "false" "1290686880000" "" "false" "10" "17" "27"
"367" "Harrowby Street, Marylebone" "002680" "51.5173721" "-0.1642075" "true" "false" "" "" "false" "6" "10" "16"
"368" "Harriet Street, Knightsbridge" "002681" "51.50024195" "-0.15934065" "true" "false" "1291201680000" "" "false" "22" "3" "25"
"370" "Paddington Green, Paddington" "002670" "51.520205" "-0.174593" "true" "false" "1291647300000" "" "false" "2" "17" "20"
"371" "King Edward Walk, Waterloo" "002639" "51.49775" "-0.10988" "true" "false" "1291712820000" "" "false" "5" "16" "22"
"372" "Sardinia Street, Holborn" "002649" "51.515208" "-0.117863" "true" "false" "1291713000000" "" "false" "22" "2" "24"
"373" "Prince Consort Road, Knightsbridge" "003499" "51.49980661" "-0.176415994" "true" "false" "1295428320000" "" "false" "10" "7" "18"
"374" "Waterloo Station 1, Waterloo" "002696" "51.50402794" "-0.11386436" "true" "false" "1291725720000" "" "false" "3" "29" "36"
"375" "Kensington Town Hall, Kensington" "010632" "51.50194596" "-0.194392952" "true" "false" "1291805820000" "" "false" "5" "13" "18"
"376" "Millbank Tower, Pimlico" "002683" "51.49188409" "-0.125674815" "true" "false" "1294660980000" "" "false" "19" "4" "24"
"377" "Waterloo Bridge, South Bank" "002648" "51.50535447" "-0.113656543" "true" "false" "1295265420000" "" "false" "12" "2" "15"
"378" "Natural History Museum, South Kensington" "002677" "51.49559291" "-0.179077626" "true" "false" "1296121500000" "" "false" "18" "24" "42"
"379" "Turquoise Island, Notting Hill" "002682" "51.51431171" "-0.200838199" "true" "false" "1296121680000" "" "false" "1" "20" "21"
"380" "Stanhope Gate, Mayfair" "003506" "51.50686435" "-0.150666888" "true" "false" "1296125400000" "" "false" "21" "0" "21"
"381" "Charlotte Street, Fitzrovia" "002669" "51.51953043" "-0.13577731" "true" "false" "1296203760000" "" "false" "13" "1" "14"
"382" "Farm Street, Mayfair" "002678" "51.50935171" "-0.14744969" "true" "false" "1297159320000" "" "false" "14" "1" "15"
"383" "Frith Street, Soho" "002660" "51.51310333" "-0.13121385" "true" "false" "1296649200000" "" "false" "14" "2" "18"
"384" "Marloes Road, Kensington" "003505" "51.496481" "-0.192404" "true" "false" "1296731880000" "" "false" "9" "5" "15"
"386" "Moor Street, Soho" "003504" "51.51352755" "-0.130110822" "true" "false" "1296732540000" "" "false" "15" "0" "16"
"387" "Fire Brigade Pier, Vauxhall" "002703" "51.49369988" "-0.121394101" "true" "false" "1297077540000" "" "false" "28" "0" "30"
"388" "Southampton Street, Strand" "001228" "51.51070161" "-0.121723604" "true" "false" "1297182180000" "" "false" "11" "0" "14"
"389" "Upper Grosvenor Street, Mayfair" "010621" "51.51013066" "-0.155757901" "true" "false" "1297347960000" "" "false" "16" "1" "18"
"390" "Buxton Street 1, Shoreditch" "001223" "51.521776" "-0.068856" "true" "false" "1297764360000" "" "false" "16" "25" "41"
"391" "Clifford Street, Mayfair" "002688" "51.51066202" "-0.142345694" "true" "false" "1297956480000" "" "false" "27" "0" "27"
"392" "Imperial College, Knightsbridge" "001220" "51.49942855" "-0.179702476" "true" "false" "1297958700000" "" "false" "21" "0" "21"
"393" "Snow Hill, Farringdon" "002699" "51.51733427" "-0.103604248" "true" "false" "1298545440000" "" "false" "12" "3" "15"
"394" "Aberdeen Place, St. John's Wood" "002698" "51.524826" "-0.176268" "true" "false" "" "" "false" "1" "17" "18"
"395" "Cadogan Gardens, Chelsea" "002695" "51.492462" "-0.159919" "true" "false" "1298908800000" "" "false" "13" "1" "15"
"396" "Shouldham Street, Marylebone" "002693" "51.51809" "-0.163609" "true" "false" "1299075120000" "" "false" "0" "16" "16"
"397" "Devonshire Terrace, Bayswater" "001227" "51.51348" "-0.17977" "true" "false" "1299075900000" "" "false" "0" "16" "16"
"398" "Holland Park, Kensington" "010631" "51.502319" "-0.200742" "true" "false" "1299076440000" "" "false" "8" "22" "30"
"399" "Brick Lane Market, Shoreditch" "002687" "51.52261762" "-0.071653961" "true" "false" "1299582900000" "" "false" "4" "20" "24"
"400" "George Street, Marylebone" "001225" "51.517703" "-0.154106" "true" "false" "1299583260000" "" "false" "16" "11" "27"
"401" "Columbia Road, Shoreditch" "002701" "51.528187" "-0.075375" "true" "false" "1299592500000" "" "false" "0" "24" "24"
"402" "Penfold Street, Marylebone" "010625" "51.52289229" "-0.171681991" "true" "false" "1299592860000" "" "false" "0" "15" "15"
"403" "George Place Mews, Marylebone" "010630" "51.51689296" "-0.158249929" "true" "false" "1299593640000" "" "false" "8" "8" "16"
"404" "Palace Gate, Kensington Gardens" "001110" "51.50204238" "-0.184400221" "true" "false" "1299669180000" "" "false" "2" "11" "13"
"405" "Gloucester Road Station, South Kensington" "001107" "51.49418566" "-0.18267094" "true" "false" "1299669300000" "" "false" "7" "6" "15"
"406" "Speakers' Corner 2, Hyde Park" "010633" "51.51222" "-0.160785" "true" "false" "1299755340000" "" "false" "9" "16" "25"
"407" "Speakers' Corner 1, Hyde Park" "000977" "51.512303" "-0.159988" "true" "false" "" "" "false" "13" "6" "20"
"408" "Paddington Green Police Station, Paddington" "001129" "51.51994326" "-0.170704337" "true" "false" "" "" "false" "27" "13" "40"
"409" "Strata, Elephant & Castle" "010624" "51.493146" "-0.099828" "true" "false" "" "" "false" "21" "19" "41"
"410" "Edgware Road Station, Marylebone" "001058" "51.519968" "-0.169774" "true" "false" "" "" "false" "43" "19" "64"
"411" "Walworth Road, Elephant & Castle" "010629" "51.49337264" "-0.09968067" "true" "false" "" "" "false" "17" "16" "33"
"412" "Cleaver Street, Kennington" "010628" "51.488105" "-0.110121" "true" "false" "1302006180000" "" "false" "1" "16" "17"
"419" "Chelsea Bridge, Pimlico" "022160" "51.485821" "-0.149004" "true" "false" "1308735300000" "" "false" "9" "5" "15"
"420" "Southwark Station 1, Southwark" "022162" "51.504043" "-0.105312" "true" "false" "1309258380000" "" "false" "30" "7" "37"
"421" "Southwark Station 2, Southwark" "022163" "51.504044" "-0.104778" "true" "false" "1309258440000" "" "false" "6" "35" "45"
"423" "Eaton Square (South), Belgravia" "022164" "51.49456127" "-0.15393398" "true" "false" "1309860240000" "" "false" "29" "2" "31"
"424" "Ebury Bridge, Pimlico" "022159" "51.490491" "-0.149186" "true" "false" "1324551120000" "" "false" "2" "27" "29"
"425" "Harrington Square 2, Camden Town" "022181" "51.533379" "-0.139159" "true" "false" "1310028420000" "" "false" "16" "22" "38"
"426" "Vincent Street, Pimlico" "022161" "51.493072" "-0.129925" "true" "false" "1310463720000" "" "false" "13" "4" "17"
"427" "Cheapside, Bank" "022180" "51.51397065" "-0.09294031" "true" "false" "1310725680000" "" "false" "39" "3" "43"
"428" "Exhibition Road, Knightsbridge" "022179" "51.499917" "-0.174554" "true" "false" "1318496100000" "" "false" "14" "6" "20"
"430" "South Parade, Chelsea" "022182" "51.48902" "-0.17524" "true" "false" "1324549980000" "" "false" "7" "11" "18"
"431" "Crinan Street, King's Cross" "022183" "51.534474" "-0.122203" "true" "false" "1323355020000" "" "false" "19" "1" "20"
"432" "Exhibition Road Museums, South Kensington" "022158" "51.496957" "-0.173894" "true" "false" "1319448720000" "" "false" "19" "1" "22"
"433" "Wren Street, Holborn" "022169" "51.524564" "-0.116279" "true" "false" "1323361560000" "" "false" "31" "1" "33"
"435" "Kennington Station, Kennington" "022170" "51.488852" "-0.105593" "true" "false" "1323346020000" "" "false" "3" "20" "23"
"436" "Red Lion Street, Holborn" "022171" "51.51824" "-0.11655" "true" "false" "1323350220000" "" "false" "34" "1" "36"
"437" "Vauxhall Walk, Vauxhall" "200056" "51.488124" "-0.120903" "true" "false" "1325746380000" "" "false" "11" "16" "27"
"440" "Kennington Oval, Oval" "200032" "51.483145" "-0.113134" "true" "false" "1325708160000" "" "false" "0" "33" "33"
"441" "Sail Street, Vauxhall" "200039" "51.495656" "-0.114605" "true" "false" "1325711220000" "" "false" "5" "17" "24"
"442" "Walmer Road, Avondale" "200035" "51.510101" "-0.211358" "true" "false" "1325940420000" "" "false" "4" "20" "24"
"443" "Philpot Street, Whitechapel" "200033" "51.515256" "-0.058641" "true" "false" "1325941800000" "" "false" "6" "24" "30"
"444" "Bethnal Green Garden, Bethnal Green" "200047" "51.52568" "-0.055312" "true" "false" "1325944680000" "" "false" "8" "16" "24"
"445" "Cheshire Street, Bethnal Green" "200003" "51.52388" "-0.065076" "true" "false" "1325945820000" "" "false" "1" "25" "27"
"446" "York Hall, Bethnal Green" "200042" "51.528936" "-0.055894" "true" "false" "1325948880000" "" "false" "4" "23" "27"
"447" "Jubilee Crescent, Cubitt Town" "200054" "51.493381" "-0.007542" "true" "false" "1325949000000" "" "false" "25" "29" "54"
"448" "Fisherman's Walk West, Canary Wharf" "022165" "51.50623" "-0.02296" "true" "false" "1325952660000" "" "false" "34" "1" "36"
"449" "Shadwell Station, Shadwell" "200020" "51.511088" "-0.057159" "true" "false" "1325952900000" "" "false" "0" "34" "35"
"450" "Jubilee Street, Stepney" "200002" "51.515975" "-0.053177" "true" "false" "1326105240000" "" "false" "0" "28" "28"
